"human","ncbi","mlog10QvalxFC","ENTREZID"
"NMB","nmb",7.95281809717473,"4828"
"NMBR","nmbr",-0.00307885415346884,"4829"
"NMD3","nmd3",0.00957926798397159,"51068"
"NME2","LOC107390306",0.328129069788126,"4831"
"NME2","LOC107396703",0.289844865946555,"4831"
"NME3","nme3",-0.678125184317732,"4832"
"NME4","LOC107376651",0.0370351063202861,"4833"
"NME5","nme5",-0.304139653221247,"8382"
"NME6","nme6",0.0577940671340477,"10201"
"NME7","nme7",-0.153366823804319,"29922"
"NME8","nme9",0.679169159105283,"51314"
"NMI","LOC107390288",-0.217638675519079,"9111"
"NMNAT1","nmnat1",-0.538604410099372,"64802"
"NMNAT2","nmnat2",-0.00312647962649758,"23057"
"NMNAT3","nmnat3",0.026145684878436,"349565"
"NMRK2","nmrk2",-0.451770244568828,"27231"
"NMRK2","LOC107394141",-0.451201889663843,"27231"
"NMRK2","LOC107383596",0.475245885516841,"27231"
"NMRK2","LOC107381735",-1.13563166454279,"27231"
"NMS","LOC107389648",0.288484408975671,"129521"
"NMT1","nmt1",-0.149469594954623,"4836"
"NMT1","LOC107396746",-2.70462265176191,"4836"
"NMT2","nmt2",0.0724742004123202,"9397"
"NMU","nmu",0.00187000432024015,"10874"
"NMUR1","nmur1",0.245259585889494,"10316"
"NMUR2","LOC107395070",-0.00281067062109368,"56923"
"NNT","LOC107381730",0.170343443406525,"23530"
"NNT","nnt",0.147487728787696,"23530"
"NOA1","noa1",0.0308935070970754,"84273"
"NOB1","nob1",8.83008429242556e-05,"28987"
"NOC2L","noc2l",-0.0364103699572857,"26155"
"NOC3L","noc3l",-0.00202044212158535,"64318"
"NOC4L","noc4l",-0.167791849168091,"79050"
"NOCT","LOC107396430",-0.124503886305063,"25819"
"NOCT","noct",0.717359471484488,"25819"
"NOD1","nod1",-0.112218335372986,"10392"
"NOD2","LOC107379163",0.00369775407154713,"64127"
"NOD2","nod2",-0.000314935622220519,"64127"
"NODAL","LOC107394212",0.0191874791851839,"4838"
"NODAL","LOC107374881",0.160974845981806,"4838"
"NODAL","nodal",-0.00293465765118749,"4838"
"NOG","LOC107393207",-0.000706999835903268,"9241"
"NOG","nog",-0.0844336633855872,"9241"
"NOG","LOC107388025",0.080858429404161,"9241"
"NOG","LOC107397220",0.0410501498880361,"9241"
"NOL10","nol10",0.111749878141459,"79954"
"NOL11","nol11",-0.00692744239873113,"25926"
"NOL12","nol12",-0.0654361569019679,"79159"
"NOL4L","nol4l",-0.205885613988392,"140688"
"NOL4L","LOC107391198",-0.182332540254418,"140688"
"NOL6","nol6",0.00110194460446848,"65083"
"NOL7","nol7",-0.179012584237769,"51406"
"NOL8","nol8",0.0965223500802328,"55035"
"NOL9","nol9",-0.0029874832914259,"79707"
"NOM1","nom1",0.0594675070761431,"64434"
"NOMO1","LOC107392785",0.588384731368264,"23420"
"NONO","LOC107393674",0.00104729205332685,"4841"
"NOP10","nop10",0.00954425829285587,"55505"
"NOP14","nop14",0.0302970730689182,"8602"
"NOP16","nop16",-0.0831288790203903,"51491"
"NOP2","LOC107374888",-0.256636389620608,"4839"
"NOP2","nop2",0.0141734535860084,"4839"
"NOP56","nop56",0.157458297116796,"10528"
"NOP58","nop58",0.0663473009825855,"51602"
"NOP9","nop9",-0.127800667952144,"161424"
"NOS1","nos1",-0.00661788972620391,"4842"
"NOS1AP","LOC107393031",-0.00285769883624631,"9722"
"NOS1AP","LOC107374782",-0.100790689870661,"9722"
"NOSIP","nosip",-0.271725874260518,"51070"
"NOSTRIN","nostrin",-0.135680252969272,"115677"
"NOTCH1","LOC107395561",-0.0999804739528671,"4851"
"NOTCH1","LOC107386278",2.0410446279803,"4851"
"NOTCH1","LOC107379158",0.0869909172387922,"4851"
"NOTCH2","LOC107378341",0.970763222687909,"4853"
"NOTCH2","notch2",0.0763903414785063,"4853"
"NOTUM","notum",4.69862025810034e-06,"147111"
"NOTUM","LOC107392851",-0.943839384145132,"147111"
"NOVA1","LOC107386326",-0.062145276158913,"4857"
"NOVA1","LOC107379798",0.062901135410094,"4857"
"NOX4","nox4",-0.0390483237771745,"50507"
"NOX5","nox5",-0.0149832890036001,"79400"
"NOXA1","LOC107373078",0.195764531208982,"10811"
"NOXO1","LOC107388144",0.857085927762694,"124056"
"NOXO1","noxo1",-0.00457250959504114,"124056"
"NPAS2","LOC107386565",1.52597108135271,"4862"
"NPAS3","npas1",-0.159785386597588,"64067"
"NPAS3","npas3",0.0121030540095511,"64067"
"NPAS4","npas4",-0.490799763626325,"266743"
"NPAS4","LOC107375416",-0.00305359695040727,"266743"
"NPAT","LOC107380540",0.129391984689015,"4863"
"NPB","npb",-0.204998757114878,"256933"
"NPBWR1","LOC107390558",-0.00305212797877831,"2831"
"NPC1","npc1",-1.52721463061699e-05,"4864"
"NPC1L1","npc1l1",-0.000747146120232946,"29881"
"NPC2","npc2",-0.375349976640457,"10577"
"NPDC1","npdc1",-0.213897211124387,"56654"
"NPEPL1","npepl1",-0.110249637564258,"79716"
"NPEPL1","LOC107393839",-0.115281372830809,"79716"
"NPEPPS","npepps",-0.0283524768737525,"9520"
"NPFFR2","LOC107397081",0.0633010358387444,"10886"
"NPFFR2","LOC107389975",-0.159568985650623,"10886"
"NPFFR2","LOC107386094",0.716765289919215,"10886"
"NPHP1","nphp1",-0.0681148169034179,"4867"
"NPHP3","nphp3",-0.0420094241295668,"27031"
"NPHP4","nphp4",-0.0741884015616453,"261734"
"NPHS1","nphs1",0.0136152829722477,"4868"
"NPL","npl",-0.640278520292859,"80896"
"NPLOC4","nploc4",-0.00165486187286874,"55666"
"NPM1","LOC107386611",0.0047899699207377,"4869"
"NPM1","LOC107396135",0.0312713901499617,"4869"
"NPM3","npm3",0.0118017522114275,"10360"
"NPNT","LOC107396739",-0.125651595262161,"255743"
"NPNT","npnt",-1.66323092391608,"255743"
"NPPA","nppa",0.105020595060705,"4878"
"NPPC","LOC107373475",0.713851716284483,"4880"
"NPPC","nppc",0.178746519769937,"4880"
"NPPC","LOC107379444",-0.731706300447519,"4880"
"NPR1","LOC107396738",2.77409725426521,"4881"
"NPR1","LOC107379009",-1.20279578244612,"4881"
"NPR1","LOC107391416",0.255709735782757,"4881"
"NPR1","LOC107391376",0.020351329672985,"4881"
"NPR1","npr1",-0.138983233768592,"4881"
"NPR2","LOC107375102",-0.69209828142139,"4882"
"NPR3","npr3",0.058267196423087,"4883"
"NPR3","LOC107374216",-0.00758824671103886,"4883"
"NPRL2","nprl2",-0.000736733979846077,"10641"
"NPRL3","nprl3",0.00896547294157958,"8131"
"NPTN","nptn",0.419818665402232,"27020"
"NPTN","LOC107388619",-0.88088757376536,"27020"
"NPTX1","LOC107376699",-0.115948974623836,"4884"
"NPTX1","nptx1",0.0188572728780381,"4884"
"NPTX2","nptx2",0.308463294156736,"4885"
"NPTX2","LOC107379711",-0.326059998866507,"4885"
"NPTX2","LOC107394390",-0.00304490874558508,"4885"
"NPTXR","nptxr",-0.0632035877936086,"23467"
"NPTXR","LOC107376378",0.064385267384051,"23467"
"NPVF","npvf",0.118924050290569,"64111"
"NPY","LOC107396922",0.277432584751878,"4852"
"NPY","npy",-1.85158545562415e-09,"4852"
"NPY","LOC107387602",7.25360538410623,"4852"
"NPY","LOC107374148",1.46374659350042,"4852"
"NPY1R","LOC107373931",-0.258229336827952,"4886"
"NPY1R","LOC107393603",0.155727412647137,"4886"
"NPY1R","LOC107395873",0.805878211239276,"4886"
"NPY2R","LOC107395438",0.140916617767123,"4887"
"NPY2R","LOC107393647",1.66578975525998,"4887"
"NPY2R","npy2r",-0.313588750906976,"4887"
"NQO1","LOC107389920",-0.00306949998704947,"1728"
"NQO1","LOC107389919",-5.79960441466738e-05,"1728"
"NQO1","LOC107381525",0.00439145060930806,"1728"
"NR0B1","LOC107389763",-0.102235713408716,"190"
"NR0B2","nr0b2",1.07352773665116,"8431"
"NR1D1","LOC107395201",0.638767281121942,"9572"
"NR1D2","LOC107385638",0.600128255477396,"9975"
"NR1D2","LOC107390905",-0.0560432858282677,"9975"
"NR1D2","LOC107383245",-0.0132604389721524,"9975"
"NR1D2","LOC107379176",0.0439468875108885,"9975"
"NR1H2","nr1h3",0.0441286096338951,"7376"
"NR1H4","nr1h4",0.0230897620042351,"9971"
"NR1H4","LOC107391291",-0.023635929842729,"9971"
"NR1I2","nr1i2",0.516924853728013,"8856"
"NR2C2","nr2c2",2.55715052845512,"7182"
"NR2C2","LOC107388586",-0.0790549867191511,"7182"
"NR2C2AP","nr2c2ap",-0.0480622416860279,"126382"
"NR2E1","nr2e1",0.104691423573045,"7101"
"NR2F1","nr2f1",0.254690464921044,"7025"
"NR2F2","LOC107381980",-0.00303847719782729,"7026"
"NR2F2","LOC107388818",1.37873579757271,"7026"
"NR2F2","LOC107379139",0.00546289105414257,"7026"
"NR2F6","LOC107374524",-0.0146556248844466,"2063"
"NR2F6","nr2f6",0.583912762017538,"2063"
"NR3C1","LOC107375066",0.142572104558369,"2908"
"NR3C1","nr3c1",-0.134013577563684,"2908"
"NR3C2","nr3c2",-0.0125060797793433,"4306"
"NR4A1","LOC107390383",0.0169732626377479,"3164"
"NR4A1","LOC107385615",4.32111260674174,"3164"
"NR4A2","nr4a2",-0.163785832242157,"4929"
"NR4A3","nr4a3",0.615556050787463,"8013"
"NR5A2","LOC107378339",0.0741441503627733,"2494"
"NR5A2","nr5a1",-0.174439279426441,"2494"
"NR5A2","LOC107394857",-0.168659312461752,"2494"
"NR5A2","nr5a2",0.262417542039235,"2494"
"NR6A1","nr6a1",2.84462865979849,"2649"
"NRAP","nrap",0.0180845398695929,"4892"
"NRARP","nrarp",-0.826502830797898,"441478"
"NRBF2","nrbf2",-0.315938544483624,"29982"
"NRBP1","LOC107381213",-8.72844435891091e-05,"29959"
"NRBP1","nrbp1",-0.170922940730206,"29959"
"NRBP2","nrbp2",0.289790548367217,"340371"
"NRCAM","LOC107384407",0.844656724874968,"4897"
"NRCAM","LOC107388489",0.00818294782074044,"4897"
"NRDC","nrdc",-0.121300629990261,"4898"
"NRDE2","nrde2",0.0964668469914981,"55051"
"NRF1","nrf1",0.00412582299208476,"4899"
"NRG1","LOC107395122",-0.159568985650623,"3084"
"NRG2","nrg2",0.512187668773403,"9542"
"NRG2","LOC107380938",-0.00125293699776908,"9542"
"NRG2","LOC107396705",-0.00307885415346884,"9542"
"NRG3","LOC107387893",0.345325231094254,"10718"
"NRG3","LOC107376132",-0.486154786403529,"10718"
"NRIP1","nrip1",0.80658794514189,"8204"
"NRIP3","LOC107396986",-0.36453670888815,"56675"
"NRM","nrm",-1.24889925798229,"11270"
"NRN1","LOC107395346",-0.0204487866771508,"51299"
"NRN1","LOC107385607",-0.0938744574516224,"51299"
"NRN1L","LOC107395792",-0.00297134962811325,"123904"
"NRN1L","LOC107381583",-0.0790705902010768,"123904"
"NRP1","LOC107383439",0.0837117646208012,"8829"
"NRP1","nrp1",0.00522940895280246,"8829"
"NRP2","nrp2",0.546888545869186,"8828"
"NRP2","LOC107390185",-2.24979188420537,"8828"
"NRROS","nrros",-0.692422212901278,"375387"
"NRSN1","nrsn1",-0.0555292472816413,"140767"
"NRXN1","LOC107387769",-1.1077640425346,"9378"
"NRXN1","nrxn1",0.102563476237899,"9378"
"NRXN2","LOC107376747",0.334750886504797,"9379"
"NRXN2","LOC107386384",-0.984215334011817,"9379"
"NRXN3","LOC107378159",-0.0565755417902976,"9369"
"NRXN3","LOC107391680",-0.795699981681063,"9369"
"NSA2","nsa2",0.903719049623633,"10412"
"NSD1","nsd1",0.632113813374432,"64324"
"NSD1","LOC107375248",0.0346474302260593,"64324"
"NSDHL","nsdhl",-0.165840721527849,"50814"
"NSF","LOC107387615",-4.72253789262521e-05,"4905"
"NSF","nsf",-2.49285180160719,"4905"
"NSFL1C","nsfl1c",-0.0546066826369266,"55968"
"NSG1","LOC107386721",0.0649481950564933,"27065"
"NSG1","LOC107390834",1.2363516344492,"27065"
"NSG1","LOC107385509",0.259226167888976,"27065"
"NSL1","nsl1",-0.0251914707504979,"25936"
"NSMAF","nsmaf",0.140279875584297,"8439"
"NSMCE1","nsmce1",0.0491574140893714,"197370"
"NSMCE2","nsmce2",-0.0399467186220641,"286053"
"NSMCE3","LOC107390537",0.0315463509852426,"56160"
"NSMCE4A","nsmce4a",-0.0149826948494128,"54780"
"NSMF","nsmf",0.0810301471444213,"26012"
"NSRP1","LOC107386859",-0.00243284977221075,"84081"
"NSUN2","nsun2",-0.119164999651921,"54888"
"NSUN3","nsun4",-0.021816855919444,"63899"
"NSUN3","nsun3",-0.141241830629897,"63899"
"NSUN5","nsun5",0.0538665596213091,"55695"
"NSUN6","nsun6",0.0412288171492942,"221078"
"NSUN7","LOC107373614",0.0190489430794031,"79730"
"NSUN7","LOC107375188",-0.00314710850209335,"79730"
"NT5C1A","LOC107377725",0.0533629094480907,"84618"
"NT5C1A","LOC107392595",0.0225748301145339,"84618"
"NT5C1A","LOC107396068",-0.0908601675405201,"84618"
"NT5C1A","LOC107395013",1.29081151874836,"84618"
"NT5C2","LOC107372780",-3.69370280866052,"22978"
"NT5C2","LOC107375506",-0.474581349027846,"22978"
"NT5C2","nt5c2",-0.0623540973996032,"22978"
"NT5C3A","nt5c3a",-0.479755622868582,"51251"
"NT5C3B","LOC107387862",0.0350374202448145,"115024"
"NT5C3B","LOC107395133",-0.000711614026325817,"115024"
"NT5DC1","LOC107396456",0.401544043012056,"221294"
"NT5DC1","LOC107384802",0.0668807987079275,"221294"
"NT5DC2","nt5dc2",-0.0606482969171337,"64943"
"NT5DC3","LOC107388596",-0.00107674086454053,"51559"
"NT5E","nt5e",0.00836284525163694,"4907"
"NT5M","nt5m",0.0025074064202704,"56953"
"NTAN1","ntan1",-0.13519413695522,"123803"
"NTF3","LOC107378435",-0.0857647880532721,"4908"
"NTHL1","nthl1",0.0763575632045419,"4913"
"NTMT1","ntmt1",-0.000395197732882647,"28989"
"NTN1","LOC107382341",-0.115015457729202,"9423"
"NTN1","LOC107376246",0.670446824950844,"9423"
"NTN1","LOC107377338",-0.164968258150457,"9423"
"NTN1","ntn3",-1.30883567315557e-05,"9423"
"NTN4","ntn4",0.0727858409785475,"59277"
"NTNG1","ntng1",0.0210266254904708,"22854"
"NTNG1","LOC107383564",-0.00304699237181301,"22854"
"NTNG2","LOC107374776",-0.000738348253433064,"84628"
"NTNG2","ntng2",0.00676890028417991,"84628"
"NTPCR","ntpcr",0.00247262143656373,"84284"
"NTRK1","ntrk1",-0.00202199546507738,"4914"
"NTRK2","ntrk2",-2.86224918717374,"4915"
"NTRK2","LOC107374736",-0.000556757137608483,"4915"
"NTRK3","ntrk3",-0.00372882551215134,"4916"
"NTSR1","LOC107396693",-0.166351852045025,"4923"
"NUAK1","nuak1",1.99467310453685,"9891"
"NUAK1","LOC107391015",0.226830788086454,"9891"
"NUAK2","nuak2",-0.0271003980017567,"81788"
"NUB1","nub1",0.341145308474698,"51667"
"NUBP1","nubp1",-0.0559607253942966,"4682"
"NUBP2","nubp2",-0.00235496237497534,"10101"
"NUBPL","nubpl",0.00391261229760417,"80224"
"NUCB1","LOC107378433",-0.0341389724216483,"4924"
"NUCB2","nucb2",-1.75433874626459e-05,"4925"
"NUCB2","LOC107381441",-0.00153706174030204,"4925"
"NUCKS1","nucks1",-0.148633546550831,"64710"
"NUDC","nudc",0.0034348397528077,"10726"
"NUDCD1","nudcd1",-0.0125126641611155,"84955"
"NUDCD1","LOC107373847",-0.13778811390188,"84955"
"NUDCD2","nudcd2",-0.502385168797663,"134492"
"NUDCD3","nudcd3",0.0349736967285077,"23386"
"NUDT1","nudt1",0.0169260623604989,"4521"
"NUDT12","nudt12",0.307205784423065,"83594"
"NUDT13","nudt13",-0.00101670277187662,"25961"
"NUDT14","nudt14",1.11215396957283,"256281"
"NUDT15","nudt15",-0.493057946278922,"55270"
"NUDT16","LOC107391353",-0.0242516410973308,"131870"
"NUDT17","nudt17",-0.00994466817915888,"200035"
"NUDT18","nudt18",0.047556769565536,"79873"
"NUDT19","nudt19",-0.0133023408199611,"390916"
"NUDT2","nudt2",-0.00640406340165415,"318"
"NUDT21","nudt21",-0.101007459361822,"11051"
"NUDT22","nudt22",-0.0111262801844701,"84304"
"NUDT3","nudt3",-0.129664201909727,"11165"
"NUDT4","LOC107384862",0.110132964755719,"11163"
"NUDT4","LOC107388959",0.155826665947585,"11163"
"NUDT5","nudt5",-0.000296572902409575,"11164"
"NUDT6","nudt6",-0.603208175182238,"11162"
"NUDT7","nudt7",-1.09516741582477,"283927"
"NUDT8","nudt8",-0.443729939855639,"254552"
"NUDT9","nudt9",-0.00982772159643741,"53343"
"NUF2","nuf2",-0.817718093510212,"83540"
"NUFIP1","nufip1",-0.00176760183638356,"26747"
"NUFIP2","nufip2",0.0550151784283281,"57532"
"NUFIP2","LOC107383297",-0.0780778219001238,"57532"
"NUMA1","numa1",-0.731096019708065,"4926"
"NUMB","numb",0.237571343488042,"8650"
"NUMBL","LOC107374161",0.0842115839910774,"9253"
"NUP107","nup107",0.00711694162066034,"57122"
"NUP133","nup133",0.0364162662680448,"55746"
"NUP153","nup153",0.264680304491383,"9972"
"NUP155","nup155",0.0313152851133318,"9631"
"NUP160","nup160",-0.00129427180821194,"23279"
"NUP188","nup188",0.0977898557234634,"23511"
"NUP205","nup205",0.812120844489681,"23165"
"NUP210","nup210",2.05228639948468,"23225"
"NUP214","nup214",0.316398042356558,"8021"
"NUP35","nup35",0.00213576798303342,"129401"
"NUP37","nup37",-0.506783199973199,"79023"
"NUP43","nup43",-0.219589852652066,"348995"
"NUP50","nup50",-0.28583928362773,"10762"
"NUP54","nup54",0.0034287264227515,"53371"
"NUP54","LOC107373898",0.0954523606618704,"53371"
"NUP58","nup58",0.0156142141778735,"9818"
"NUP62","nup62",-0.0414900285169389,"23636"
"NUP85","nup85",-0.0323316231909678,"79902"
"NUP88","nup88",0.00667265461072746,"4927"
"NUP93","nup93",-0.138530057088536,"9688"
"NUP98","nup98",0.190536502858309,"4928"
"NUPR2","LOC107395029",-0.0890200935205291,"389493"
"NUS1","nus1",-0.00532694415868097,"116150"
"NUSAP1","nusap1",-1.33492542280987,"51203"
"NUTF2","nutf2",-0.0893027372221468,"10204"
"NUTF2","LOC107394699",-0.118724617604204,"10204"
"NVL","nvl",0.268673664783836,"4931"
"NWD1","LOC107372701",1.35555933513977,"284434"
"NWD1","LOC107372702",0.990815153434568,"284434"
"NWD2","LOC107380427",0.351572763833178,"57495"
"NWD2","nwd2",-7.58524213917839e-05,"57495"
"NXF1","nxf1",0.204832275845141,"10482"
"NXN","nxn",-0.0537818823367375,"64359"
"NXNL1","LOC107390483",-0.00316542395429278,"115861"
"NXNL2","nxnl2",-0.945337729747334,"158046"
"NXPE3","nxpe3",0.250453431647603,"91775"
"NXPE3","LOC107382977",-0.227508888250036,"91775"
"NXPH1","nxph3",-0.164968258150457,"30010"
"NXPH1","nxph1",-0.497154536997543,"30010"
"NXPH2","nxph2",-0.497490508409555,"11249"
"NXPH4","nxph4",0.069429205299914,"11247"
"NXPH4","LOC107390674",0.0180756903971243,"11247"
"NXT2","nxt2",-0.25007187269109,"55916"
"NYAP1","nyap1",-1.67474429817016,"222950"
"NYAP2","nyap2",-0.5083387839398,"57624"
"NYAP2","LOC107384014",-6.14746540235612,"57624"
"NYNRIN","LOC107372712",0.0991230027040029,"57523"
"NYNRIN","LOC107385082",2.17911751807227,"57523"
"NYNRIN","LOC107373303",0.0954408666808682,"57523"
"NYNRIN","LOC107395598",0.0166665633869513,"57523"
"NYNRIN","LOC107395597",0.0127476033065538,"57523"
"NYNRIN","LOC107373038",-0.164968258150457,"57523"
"NYNRIN","LOC107374585",-0.00298518333209726,"57523"
"NYNRIN","LOC107374625",0.0481932331852134,"57523"
"NYNRIN","LOC107396698",0.0391835188468273,"57523"
"NYNRIN","LOC107373618",-0.00305359695040727,"57523"
"OAF","oaf",0.350418361572333,"220323"
"OARD1","oard1",-0.0166466604224893,"221443"
"OAT","oat",-0.893622750612747,"4942"
"OAZ1","LOC107374032",-3.60179087637714e-05,"4946"
"OAZ1","oaz1",-0.131727188974389,"4946"
"OBSCN","LOC107392615",2.29915067669702,"84033"
"OBSCN","LOC107389368",-5.6678320473464,"84033"
"OBSCN","obscn",0.310656153789817,"84033"
"OBSL1","obsl1",0.0681461808937826,"23363"
"OC90","oc90",0.475861585774134,"729330"
"OCA2","oca2",0.0322968229525697,"4948"
"OCIAD1","ociad1",-0.20583259966001,"54940"
"OCIAD2","ociad2",-5.18009241262145,"132299"
"OCLN","LOC107396146",0.164545605580241,"100506658"
"OCLN","LOC107394980",-0.00306949998704947,"100506658"
"OCLN","LOC107395740",0.0147974843084322,"100506658"
"OCLN","LOC107392864",0.0149701634656072,"100506658"
"OCM","LOC107376568",0.186293795166533,"654231"
"OCM2","LOC107376572",-0.143933664382428,"4951"
"OCRL","ocrl",0.023545225128753,"4952"
"OCSTAMP","ocstamp",0.00558387753718832,"128506"
"ODC1","odc1",0.594824943950621,"4953"
"ODF2","LOC107383820",-0.011002575331348,"4957"
"ODF2","LOC107375008",0.00768242652745695,"4957"
"ODF2","LOC107386077",2.39669210216597,"4957"
"ODF3","odf3b",-0.00358137490359747,"113746"
"ODF3L2","LOC107393208",-0.00677864327103537,"284451"
"ODF3L2","odf3l2",-0.494440921735895,"284451"
"OFCC1","ofcc1",-0.950152112465608,"266553"
"OFD1","ofd1",-0.0014398139902534,"8481"
"OGDH","ogdh",-0.482290631045276,"4967"
"OGDH","LOC107386155",0.108313526175711,"4967"
"OGFOD1","ogfod1",0.000302607391293703,"55239"
"OGFOD2","ogfod2",-0.0208224001522741,"79676"
"OGFOD3","ogfod3",-0.0032278496395577,"79701"
"OGFR","ogfr",-0.0824097310868066,"11054"
"OGFRL1","LOC107385110",NA,"79627"
"OGFRL1","ogfrl1",-0.468618364871195,"79627"
"OGG1","ogg1",-0.077970373381139,"4968"
"OGN","ogn",0.157856918381119,"4969"
"OGT","ogt",0.296141280920577,"8473"
"OIP5","oip5",-0.0437242765922543,"11339"
"OIT3","oit3",-6.90465658625799e-05,"170392"
"OIT3","LOC107381475",-0.0798790273137271,"170392"
"OLA1","ola1",0.147620362446847,"29789"
"OLA1","LOC107392111",0.303300085190468,"29789"
"OLAH","olah",-0.00135197717891763,"55301"
"OLFM1","olfm1",-0.0243224053093082,"10439"
"OLFM1","LOC107386197",0.0140199702022389,"10439"
"OLFM2","LOC107378344",-0.595564937252644,"93145"
"OLFM2","LOC107389901",-0.503144053142865,"93145"
"OLFM3","LOC107383560",-0.00573504404178425,"118427"
"OLFM3","olfm3",-0.168659312461752,"118427"
"OLFM4","LOC107389257",-1.66213894625364,"10562"
"OLFM4","LOC107389258",-0.315685203974222,"10562"
"OLFML1","olfml1",-0.0741136125001035,"283298"
"OLFML2A","olfml2a",-1.96562932860977,"169611"
"OLFML2B","olfml2b",0.154396531996658,"25903"
"OLFML2B","LOC107384170",6.74294302797073,"25903"
"OLFML3","LOC107385662",-0.00862779285497116,"56944"
"OLIG1","olig1",0.00763877125324792,"116448"
"OLIG2","olig2",0.00164307402242719,"10215"
"OMA1","oma1",0.00900596571391548,"115209"
"OMG","omg",0.063512076016948,"4974"
"OMG","LOC107386587",-0.00315429110629209,"4974"
"ONECUT1","LOC107374254",0.854931199331322,"3175"
"ONECUT2","onecut2",0.115945841466726,"9480"
"ONECUT2","LOC107379222",-0.164968258150457,"9480"
"ONECUT2","LOC107384148",-0.167242346539711,"9480"
"OPA1","opa1",0.0883273901748378,"4976"
"OPA3","opa3",-0.0239849967178811,"80207"
"OPHN1","ophn1",-0.00435436974894889,"4983"
"OPLAH","oplah",0.0121371370612455,"26873"
"OPN1LW","LOC107385855",-0.00303584167215324,"5956"
"OPN1LW","LOC107385117",0.0952997960056693,"5956"
"OPN1SW","opn1sw",0.176408022815536,"611"
"OPN3","LOC107383060",-0.00392223497494298,"23596"
"OPN3","LOC107389433",-0.00307264144732144,"23596"
"OPN4","LOC107372404",-3.82323770817449,"94233"
"OPN4","LOC107387749",0.0180756903971243,"94233"
"OPN4","LOC107394020",0.0601718903766541,"94233"
"OPN5","LOC107393803",-0.167995269920062,"221391"
"OPN5","opn5",-1.12145104301023,"221391"
